primaryCaseID,justiceID,justiceName
389,42,JHGFauteux
389,46,WJudson
391,34,PKerwin
391,37,ICRand
391,43,DCAbbott
391,45,RMartland
392,34,PKerwin
392,36,RTaschereau
392,42,JHGFauteux
392,45,RMartland
393,34,PKerwin
393,40,CHLocke
393,41,JRCartwright
393,43,DCAbbott
394,37,ICRand
394,42,JHGFauteux
394,43,DCAbbott
394,46,WJudson
395,34,PKerwin
395,40,CHLocke
395,43,DCAbbott
395,45,RMartland
396,37,ICRand
396,40,CHLocke
396,45,RMartland
396,46,WJudson
397,45,RMartland
397,46,WJudson
399,45,RMartland
399,46,WJudson
400,34,PKerwin
400,36,RTaschereau
400,40,CHLocke
400,42,JHGFauteux
401,34,PKerwin
401,37,ICRand
401,45,RMartland
401,46,WJudson
402,34,PKerwin
402,40,CHLocke
402,41,JRCartwright
402,45,RMartland
403,34,PKerwin
403,36,RTaschereau
403,37,ICRand
403,43,DCAbbott
405,36,RTaschereau
405,42,JHGFauteux
405,43,DCAbbott
405,46,WJudson
406,34,PKerwin
406,36,RTaschereau
406,37,ICRand
406,43,DCAbbott
407,34,PKerwin
407,37,ICRand
407,40,CHLocke
407,42,JHGFauteux
408,34,PKerwin
408,36,RTaschereau
408,42,JHGFauteux
408,43,DCAbbott
409,34,PKerwin
409,36,RTaschereau
409,37,ICRand
409,43,DCAbbott
410,34,PKerwin
410,37,ICRand
410,40,CHLocke
410,46,WJudson
411,34,PKerwin
411,40,CHLocke
411,41,JRCartwright
411,45,RMartland
412,34,PKerwin
412,37,ICRand
412,40,CHLocke
412,45,RMartland
413,34,PKerwin
413,37,ICRand
413,41,JRCartwright
413,46,WJudson
414,34,PKerwin
414,40,CHLocke
414,41,JRCartwright
414,45,RMartland
415,34,PKerwin
415,40,CHLocke
415,41,JRCartwright
415,46,WJudson
416,37,ICRand
416,45,RMartland
417,34,PKerwin
417,45,RMartland
420,34,PKerwin
420,36,RTaschereau
420,42,JHGFauteux
420,45,RMartland
421,34,PKerwin
421,36,RTaschereau
421,42,JHGFauteux
421,46,WJudson
422,34,PKerwin
422,36,RTaschereau
422,37,ICRand
422,42,JHGFauteux
423,34,PKerwin
423,36,RTaschereau
423,42,JHGFauteux
423,45,RMartland
424,34,PKerwin
424,36,RTaschereau
424,37,ICRand
424,43,DCAbbott
425,34,PKerwin
425,37,ICRand
425,43,DCAbbott
425,46,WJudson
426,34,PKerwin
426,43,DCAbbott
427,34,PKerwin
427,43,DCAbbott
429,34,PKerwin
429,36,RTaschereau
429,40,CHLocke
429,42,JHGFauteux
430,34,PKerwin
430,37,ICRand
431,34,PKerwin
431,36,RTaschereau
431,42,JHGFauteux
431,43,DCAbbott
432,34,PKerwin
432,40,CHLocke
432,41,JRCartwright
432,47,RARitchie
433,34,PKerwin
433,40,CHLocke
433,41,JRCartwright
433,45,RMartland
434,34,PKerwin
434,36,RTaschereau
434,40,CHLocke
434,45,RMartland
435,36,RTaschereau
435,42,JHGFauteux
437,34,PKerwin
437,36,RTaschereau
437,37,ICRand
437,42,JHGFauteux
438,34,PKerwin
438,40,CHLocke
439,34,PKerwin
439,36,RTaschereau
439,40,CHLocke
439,43,DCAbbott
440,34,PKerwin
440,36,RTaschereau
440,40,CHLocke
440,43,DCAbbott
441,40,CHLocke
441,41,JRCartwright
441,46,WJudson
441,47,RARitchie
442,40,CHLocke
442,41,JRCartwright
442,46,WJudson
442,47,RARitchie
443,34,PKerwin
443,45,RMartland
443,46,WJudson
443,47,RARitchie
444,34,PKerwin
444,40,CHLocke
444,42,JHGFauteux
444,43,DCAbbott
445,34,PKerwin
445,37,ICRand
445,42,JHGFauteux
445,43,DCAbbott
446,36,RTaschereau
446,42,JHGFauteux
446,43,DCAbbott
446,47,RARitchie
447,36,RTaschereau
447,42,JHGFauteux
447,45,RMartland
447,47,RARitchie
448,42,JHGFauteux
448,43,DCAbbott
448,46,WJudson
448,47,RARitchie
449,34,PKerwin
449,36,RTaschereau
449,40,CHLocke
449,46,WJudson
450,43,DCAbbott
450,47,RARitchie
451,34,PKerwin
451,40,CHLocke
452,36,RTaschereau
452,40,CHLocke
453,34,PKerwin
453,40,CHLocke
456,34,PKerwin
456,40,CHLocke
456,43,DCAbbott
456,45,RMartland
457,40,CHLocke
457,41,JRCartwright
457,45,RMartland
457,47,RARitchie
458,34,PKerwin
458,36,RTaschereau
458,40,CHLocke
458,42,JHGFauteux
459,34,PKerwin
459,40,CHLocke
460,41,JRCartwright
460,43,DCAbbott
460,45,RMartland
460,46,WJudson
461,34,PKerwin
461,41,JRCartwright
461,43,DCAbbott
461,46,WJudson
462,36,RTaschereau
462,42,JHGFauteux
462,48,EMHall
463,41,JRCartwright
463,43,DCAbbott
463,45,RMartland
464,42,JHGFauteux
464,47,RARitchie
464,48,EMHall
465,36,RTaschereau
465,41,JRCartwright
465,42,JHGFauteux
465,46,WJudson
466,43,DCAbbott
466,45,RMartland
466,47,RARitchie
467,45,RMartland
467,47,RARitchie
467,48,EMHall
467,49,WFSpence
468,41,JRCartwright
468,42,JHGFauteux
468,43,DCAbbott
468,48,EMHall
469,34,PKerwin
469,45,RMartland
469,47,RARitchie
470,42,JHGFauteux
470,43,DCAbbott
470,47,RARitchie
471,36,RTaschereau
471,43,DCAbbott
471,48,EMHall
472,42,JHGFauteux
472,43,DCAbbott
472,48,EMHall
473,41,JRCartwright
473,42,JHGFauteux
473,43,DCAbbott
474,42,JHGFauteux
474,46,WJudson
474,48,EMHall
475,36,RTaschereau
475,42,JHGFauteux
475,43,DCAbbott
476,41,JRCartwright
476,42,JHGFauteux
476,48,EMHall
476,49,WFSpence
477,41,JRCartwright
477,45,RMartland
477,47,RARitchie
478,36,RTaschereau
478,43,DCAbbott
478,45,RMartland
478,49,WFSpence
479,41,JRCartwright
479,47,RARitchie
479,48,EMHall
480,45,RMartland
480,49,WFSpence
481,48,EMHall
482,42,JHGFauteux
482,45,RMartland
482,47,RARitchie
482,49,WFSpence
483,42,JHGFauteux
483,47,RARitchie
483,48,EMHall
484,45,RMartland
484,46,WJudson
484,47,RARitchie
486,42,JHGFauteux
486,46,WJudson
486,47,RARitchie
733,34,PKerwin
733,40,CHLocke
733,41,JRCartwright
733,46,WJudson
734,40,CHLocke
734,41,JRCartwright
734,46,WJudson
734,47,RARitchie
735,36,RTaschereau
735,40,CHLocke
735,45,RMartland
735,47,RARitchie
736,43,DCAbbott
736,45,RMartland
737,34,PKerwin
737,40,CHLocke
737,41,JRCartwright
737,45,RMartland
738,34,PKerwin
738,41,JRCartwright
738,46,WJudson
738,47,RARitchie
739,34,PKerwin
739,40,CHLocke
739,41,JRCartwright
739,43,DCAbbott
740,34,PKerwin
740,40,CHLocke
740,41,JRCartwright
740,47,RARitchie
741,34,PKerwin
741,36,RTaschereau
741,42,JHGFauteux
741,45,RMartland
742,34,PKerwin
742,40,CHLocke
742,41,JRCartwright
742,46,WJudson
743,34,PKerwin
743,40,CHLocke
743,41,JRCartwright
743,45,RMartland
744,36,RTaschereau
744,42,JHGFauteux
744,43,DCAbbott
744,45,RMartland
748,36,RTaschereau
748,42,JHGFauteux
748,43,DCAbbott
748,45,RMartland
749,34,PKerwin
749,36,RTaschereau
749,42,JHGFauteux
749,46,WJudson
750,36,RTaschereau
750,40,CHLocke
750,43,DCAbbott
750,45,RMartland
751,40,CHLocke
751,42,JHGFauteux
752,40,CHLocke
752,41,JRCartwright
752,45,RMartland
752,47,RARitchie
1071,36,RTaschereau
1071,41,JRCartwright
1071,46,WJudson
1071,47,RARitchie
1072,36,RTaschereau
1072,42,JHGFauteux
1072,43,DCAbbott
1072,49,WFSpence
1073,36,RTaschereau
1073,42,JHGFauteux
1073,45,RMartland
1073,48,EMHall
1074,36,RTaschereau
1074,41,JRCartwright
1074,42,JHGFauteux
1074,43,DCAbbott
1075,42,JHGFauteux
1075,43,DCAbbott
1075,46,WJudson
1075,47,RARitchie
1076,42,JHGFauteux
1076,43,DCAbbott
1076,46,WJudson
1076,49,WFSpence
1077,36,RTaschereau
1077,42,JHGFauteux
1077,43,DCAbbott
1077,47,RARitchie
1078,36,RTaschereau
1078,41,JRCartwright
1078,42,JHGFauteux
1078,48,EMHall
1079,41,JRCartwright
1079,42,JHGFauteux
1079,43,DCAbbott
1079,47,RARitchie
1080,36,RTaschereau
1080,41,JRCartwright
1080,42,JHGFauteux
1080,45,RMartland
1081,36,RTaschereau
1081,41,JRCartwright
1081,42,JHGFauteux
1081,48,EMHall
1082,41,JRCartwright
1082,43,DCAbbott
1082,46,WJudson
1082,49,WFSpence
1083,41,JRCartwright
1083,42,JHGFauteux
1083,43,DCAbbott
1083,45,RMartland
1084,36,RTaschereau
1084,41,JRCartwright
1084,42,JHGFauteux
1084,43,DCAbbott
1085,41,JRCartwright
1085,43,DCAbbott
1085,45,RMartland
1085,46,WJudson
1086,36,RTaschereau
1086,42,JHGFauteux
1086,43,DCAbbott
1086,48,EMHall
1087,36,RTaschereau
1087,42,JHGFauteux
1087,45,RMartland
1087,47,RARitchie
1088,36,RTaschereau
1088,42,JHGFauteux
1088,43,DCAbbott
1088,49,WFSpence
1090,36,RTaschereau
1090,41,JRCartwright
1090,43,DCAbbott
1090,49,WFSpence
1091,41,JRCartwright
1091,45,RMartland
1091,47,RARitchie
1091,48,EMHall
1751,42,JHGFauteux
1751,43,DCAbbott
1751,47,RARitchie
1751,50,LPPigeon
1752,42,JHGFauteux
1752,43,DCAbbott
1752,46,WJudson
1752,50,LPPigeon
1754,42,JHGFauteux
1754,43,DCAbbott
1754,51,BLaskin
1754,52,RGBDickson
1755,42,JHGFauteux
1755,43,DCAbbott
1755,45,RMartland
1755,50,LPPigeon
1756,47,RARitchie
1756,52,RGBDickson
1757,42,JHGFauteux
1757,43,DCAbbott
1757,50,LPPigeon
1758,42,JHGFauteux
1758,43,DCAbbott
1758,47,RARitchie
1758,52,RGBDickson
1759,42,JHGFauteux
1759,43,DCAbbott
1759,48,EMHall
1759,50,LPPigeon
1760,42,JHGFauteux
1760,43,DCAbbott
1760,45,RMartland
1760,48,EMHall
1761,42,JHGFauteux
1761,43,DCAbbott
1765,42,JHGFauteux
1765,43,DCAbbott
1765,49,WFSpence
1765,50,LPPigeon
1766,42,JHGFauteux
1766,43,DCAbbott
1766,50,LPPigeon
1766,52,RGBDickson
1767,45,RMartland
1767,46,WJudson
1767,49,WFSpence
1767,51,BLaskin
1768,42,JHGFauteux
1768,46,WJudson
1768,47,RARitchie
1768,49,WFSpence
1769,42,JHGFauteux
1769,51,BLaskin
1770,42,JHGFauteux
1770,47,RARitchie
1770,50,LPPigeon
1770,52,RGBDickson
1771,42,JHGFauteux
1771,43,DCAbbott
1771,45,RMartland
1771,50,LPPigeon
3123,55,WZEstey
3123,59,ALamer
3124,52,RGBDickson
3124,55,WZEstey
3125,61,GELDain
3125,62,GLForest
3126,55,WZEstey
3126,61,GELDain
3127,52,RGBDickson
3127,57,WRMcIntyre
3127,59,ALamer
3127,60,BWilson
3128,52,RGBDickson
3128,55,WZEstey
3128,58,JChoinard
3128,60,BWilson
3130,47,RARitchie
3130,60,BWilson
3131,52,RGBDickson
3131,55,WZEstey
3131,57,WRMcIntyre
3132,52,RGBDickson
3132,55,WZEstey
3132,60,BWilson
3133,55,WZEstey
3133,59,ALamer
3134,55,WZEstey
3134,59,ALamer
3135,53,JBeetz
3135,55,WZEstey
3136,55,WZEstey
3136,59,ALamer
3137,52,RGBDickson
3137,55,WZEstey
3137,60,BWilson
3137,61,GELDain
3138,55,WZEstey
3138,60,BWilson
3139,53,JBeetz
3139,55,WZEstey
3140,53,JBeetz
3140,55,WZEstey
3141,52,RGBDickson
3141,55,WZEstey
3141,57,WRMcIntyre
3142,52,RGBDickson
3142,53,JBeetz
3142,55,WZEstey
3142,62,GLForest
4516,63,CLHDube
4516,65,CDGonthier
4516,67,BMcLachlin
4516,69,FIacobucci
4520,69,FIacobucci
4520,72,WICBinnie
4521,63,CLHDube
4521,70,JCMajor
4521,72,WICBinnie
4521,74,LLeBel
4522,70,JCMajor
4522,73,LArbour
4523,70,JCMajor
4523,73,LArbour
4528,63,CLHDube
4528,65,CDGonthier
4528,67,BMcLachlin
4528,74,LLeBel
4529,63,CLHDube
4529,65,CDGonthier
4529,67,BMcLachlin
4529,74,LLeBel
4530,63,CLHDube
4530,74,LLeBel
4531,63,CLHDube
4531,74,LLeBel
4532,63,CLHDube
4532,74,LLeBel
4860,69,FIacobucci
4860,73,LArbour
4861,69,FIacobucci
4861,73,LArbour
4862,69,FIacobucci
4862,73,LArbour
4865,76,MJFish
4865,78,LCharron
4867,67,BMcLachlin
4867,71,MBastarache
4868,70,JCMajor
4868,75,MDeschamps
4869,70,JCMajor
4869,75,MDeschamps
4870,69,FIacobucci
4870,73,LArbour
4872,67,BMcLachlin
4872,72,WICBinnie
4873,72,WICBinnie
4873,75,MDeschamps
4875,74,LLeBel
4875,78,LCharron
5202,75,MDeschamps
5202,77,RSAbella
5213,67,BMcLachlin
5213,80,TACromwell
5215,72,WICBinnie
5215,79,MRothstein
5218,67,BMcLachlin
5218,80,TACromwell
487,41,JRCartwright
487,47,RARitchie
487,48,EMHall
488,41,JRCartwright
488,46,WJudson
488,48,EMHall
488,49,WFSpence
489,45,RMartland
489,46,WJudson
489,47,RARitchie
490,36,RTaschereau
490,43,DCAbbott
490,45,RMartland
493,45,RMartland
493,50,LPPigeon
493,52,RGBDickson
493,53,JBeetz
494,45,RMartland
494,47,RARitchie
494,51,BLaskin
494,52,RGBDickson
495,45,RMartland
495,47,RARitchie
495,49,WFSpence
495,51,BLaskin
496,45,RMartland
497,54,LPGrandpre
502,46,WJudson
502,50,LPPigeon
502,51,BLaskin
502,54,LPGrandpre
503,52,RGBDickson
503,54,LPGrandpre
507,46,WJudson
507,49,WFSpence
507,51,BLaskin
507,53,JBeetz
508,46,WJudson
508,50,LPPigeon
508,51,BLaskin
508,54,LPGrandpre
509,52,RGBDickson
519,49,WFSpence
520,52,RGBDickson
520,61,GELDain
520,62,GLForest
520,63,CLHDube
521,52,RGBDickson
521,53,JBeetz
521,61,GELDain
521,62,GLForest
522,52,RGBDickson
522,53,JBeetz
522,59,ALamer
522,61,GELDain
523,52,RGBDickson
523,53,JBeetz
523,59,ALamer
523,63,CLHDube
524,55,WZEstey
524,61,GELDain
525,55,WZEstey
525,58,JChoinard
526,55,WZEstey
526,61,GELDain
526,62,GLForest
526,63,CLHDube
527,52,RGBDickson
527,55,WZEstey
527,57,WRMcIntyre
527,62,GLForest
528,55,WZEstey
528,59,ALamer
528,61,GELDain
528,63,CLHDube
529,59,ALamer
530,52,RGBDickson
530,53,JBeetz
530,57,WRMcIntyre
530,62,GLForest
531,52,RGBDickson
531,53,JBeetz
531,57,WRMcIntyre
531,61,GELDain
532,52,RGBDickson
532,53,JBeetz
532,55,WZEstey
532,63,CLHDube
533,53,JBeetz
533,57,WRMcIntyre
534,59,ALamer
535,59,ALamer
536,53,JBeetz
536,61,GELDain
537,52,RGBDickson
538,53,JBeetz
538,61,GELDain
538,62,GLForest
539,52,RGBDickson
539,57,WRMcIntyre
539,60,BWilson
540,53,JBeetz
540,64,JSopinka
541,52,RGBDickson
541,53,JBeetz
541,61,GELDain
541,63,CLHDube
542,60,BWilson
543,52,RGBDickson
543,57,WRMcIntyre
543,60,BWilson
543,63,CLHDube
544,52,RGBDickson
544,55,WZEstey
544,57,WRMcIntyre
544,60,BWilson
545,68,WStevenson
545,69,FIacobucci
546,59,ALamer
546,64,JSopinka
546,68,WStevenson
546,69,FIacobucci
547,59,ALamer
547,62,GLForest
547,64,JSopinka
547,65,CDGonthier
548,62,GLForest
548,63,CLHDube
548,66,PCCory
548,67,BMcLachlin
549,68,WStevenson
549,69,FIacobucci
550,59,ALamer
550,63,CLHDube
551,59,ALamer
551,63,CLHDube
551,65,CDGonthier
551,68,WStevenson
552,59,ALamer
552,64,JSopinka
552,67,BMcLachlin
552,69,FIacobucci
553,52,RGBDickson
553,59,ALamer
554,59,ALamer
554,63,CLHDube
555,62,GLForest
555,63,CLHDube
555,68,WStevenson
555,69,FIacobucci
556,63,CLHDube
556,64,JSopinka
556,66,PCCory
556,69,FIacobucci
557,60,BWilson
557,63,CLHDube
559,68,WStevenson
559,69,FIacobucci
560,68,WStevenson
560,69,FIacobucci
561,59,ALamer
561,66,PCCory
562,62,GLForest
562,66,PCCory
563,59,ALamer
563,65,CDGonthier
564,65,CDGonthier
564,67,BMcLachlin
565,59,ALamer
565,67,BMcLachlin
566,59,ALamer
566,65,CDGonthier
568,63,CLHDube
568,66,PCCory
569,59,ALamer
569,64,JSopinka
570,63,CLHDube
570,66,PCCory
572,59,ALamer
572,62,GLForest
572,63,CLHDube
572,66,PCCory
576,62,GLForest
576,63,CLHDube
578,62,GLForest
578,64,JSopinka
578,65,CDGonthier
578,70,JCMajor
581,59,ALamer
581,62,GLForest
581,63,CLHDube
581,67,BMcLachlin
582,59,ALamer
582,69,FIacobucci
583,59,ALamer
583,70,JCMajor
584,59,ALamer
584,63,CLHDube
591,67,BMcLachlin
591,69,FIacobucci
595,62,GLForest
595,63,CLHDube
595,64,JSopinka
595,70,JCMajor
598,59,ALamer
598,63,CLHDube
600,59,ALamer
600,67,BMcLachlin
601,59,ALamer
601,67,BMcLachlin
602,59,ALamer
602,62,GLForest
602,67,BMcLachlin
602,70,JCMajor
604,67,BMcLachlin
607,59,ALamer
607,70,JCMajor
608,59,ALamer
608,62,GLForest
608,63,CLHDube
608,67,BMcLachlin
609,67,BMcLachlin
610,59,ALamer
610,62,GLForest
610,67,BMcLachlin
611,59,ALamer
611,62,GLForest
611,63,CLHDube
611,67,BMcLachlin
612,62,GLForest
612,67,BMcLachlin
614,59,ALamer
614,63,CLHDube
614,65,CDGonthier
614,66,PCCory
615,66,PCCory
615,67,BMcLachlin
616,59,ALamer
616,62,GLForest
617,64,JSopinka
617,67,BMcLachlin
620,59,ALamer
620,66,PCCory
621,59,ALamer
621,66,PCCory
622,34,PKerwin
622,40,CHLocke
622,45,RMartland
622,47,RARitchie
623,36,RTaschereau
623,41,JRCartwright
623,42,JHGFauteux
623,46,WJudson
624,41,JRCartwright
624,43,DCAbbott
624,45,RMartland
624,47,RARitchie
625,36,RTaschereau
625,42,JHGFauteux
625,45,RMartland
625,47,RARitchie
626,36,RTaschereau
626,42,JHGFauteux
626,43,DCAbbott
626,47,RARitchie
627,45,RMartland
627,47,RARitchie
628,43,DCAbbott
628,46,WJudson
630,36,RTaschereau
630,42,JHGFauteux
630,43,DCAbbott
630,47,RARitchie
631,36,RTaschereau
631,42,JHGFauteux
631,43,DCAbbott
631,47,RARitchie
632,34,PKerwin
632,36,RTaschereau
632,42,JHGFauteux
632,47,RARitchie
634,36,RTaschereau
634,40,CHLocke
634,42,JHGFauteux
634,43,DCAbbott
635,34,PKerwin
635,36,RTaschereau
635,42,JHGFauteux
635,43,DCAbbott
636,40,CHLocke
636,41,JRCartwright
636,46,WJudson
636,47,RARitchie
637,34,PKerwin
637,36,RTaschereau
637,42,JHGFauteux
637,47,RARitchie
638,36,RTaschereau
638,40,CHLocke
638,42,JHGFauteux
638,43,DCAbbott
639,34,PKerwin
639,36,RTaschereau
639,42,JHGFauteux
639,43,DCAbbott
642,34,PKerwin
642,40,CHLocke
642,41,JRCartwright
642,45,RMartland
643,36,RTaschereau
643,40,CHLocke
643,42,JHGFauteux
643,47,RARitchie
644,40,CHLocke
644,41,JRCartwright
644,46,WJudson
644,47,RARitchie
645,34,PKerwin
645,40,CHLocke
645,45,RMartland
645,47,RARitchie
646,34,PKerwin
646,40,CHLocke
646,41,JRCartwright
646,45,RMartland
647,34,PKerwin
647,36,RTaschereau
647,42,JHGFauteux
647,43,DCAbbott
649,42,JHGFauteux
649,43,DCAbbott
653,36,RTaschereau
653,42,JHGFauteux
653,43,DCAbbott
653,46,WJudson
654,40,CHLocke
654,42,JHGFauteux
654,43,DCAbbott
654,46,WJudson
655,34,PKerwin
655,36,RTaschereau
655,43,DCAbbott
655,47,RARitchie
656,34,PKerwin
656,40,CHLocke
656,45,RMartland
656,46,WJudson
657,34,PKerwin
657,40,CHLocke
657,41,JRCartwright
657,45,RMartland
657,46,WJudson
657,47,RARitchie
658,34,PKerwin
658,36,RTaschereau
658,42,JHGFauteux
658,43,DCAbbott
659,36,RTaschereau
659,40,CHLocke
659,42,JHGFauteux
659,43,DCAbbott
660,34,PKerwin
660,40,CHLocke
660,41,JRCartwright
660,43,DCAbbott
661,34,PKerwin
661,36,RTaschereau
661,40,CHLocke
661,43,DCAbbott
662,34,PKerwin
662,36,RTaschereau
662,42,JHGFauteux
662,47,RARitchie
663,34,PKerwin
663,41,JRCartwright
663,43,DCAbbott
663,46,WJudson
664,41,JRCartwright
664,45,RMartland
664,46,WJudson
664,47,RARitchie
665,40,CHLocke
665,41,JRCartwright
665,42,JHGFauteux
665,43,DCAbbott
666,34,PKerwin
666,36,RTaschereau
666,42,JHGFauteux
666,47,RARitchie
668,34,PKerwin
668,40,CHLocke
668,45,RMartland
668,47,RARitchie
670,34,PKerwin
670,40,CHLocke
670,41,JRCartwright
670,45,RMartland
672,36,RTaschereau
672,40,CHLocke
672,42,JHGFauteux
672,47,RARitchie
673,34,PKerwin
673,40,CHLocke
673,45,RMartland
673,46,WJudson
674,40,CHLocke
674,41,JRCartwright
674,45,RMartland
674,47,RARitchie
675,36,RTaschereau
675,42,JHGFauteux
675,43,DCAbbott
675,47,RARitchie
676,34,PKerwin
676,36,RTaschereau
676,40,CHLocke
676,46,WJudson
677,34,PKerwin
677,41,JRCartwright
677,43,DCAbbott
677,47,RARitchie
678,42,JHGFauteux
678,43,DCAbbott
678,45,RMartland
678,47,RARitchie
679,34,PKerwin
679,40,CHLocke
679,45,RMartland
679,46,WJudson
680,34,PKerwin
680,40,CHLocke
680,46,WJudson
680,47,RARitchie
681,36,RTaschereau
681,41,JRCartwright
681,46,WJudson
681,47,RARitchie
684,36,RTaschereau
684,42,JHGFauteux
684,45,RMartland
684,47,RARitchie
685,41,JRCartwright
685,45,RMartland
685,46,WJudson
685,47,RARitchie
686,34,PKerwin
686,41,JRCartwright
686,43,DCAbbott
686,46,WJudson
687,34,PKerwin
687,36,RTaschereau
687,41,JRCartwright
687,46,WJudson
688,34,PKerwin
688,41,JRCartwright
688,42,JHGFauteux
688,43,DCAbbott
689,40,CHLocke
689,46,WJudson
690,34,PKerwin
690,41,JRCartwright
690,43,DCAbbott
690,46,WJudson
691,36,RTaschereau
691,40,CHLocke
691,42,JHGFauteux
691,47,RARitchie
692,36,RTaschereau
692,42,JHGFauteux
692,43,DCAbbott
692,45,RMartland
693,36,RTaschereau
693,40,CHLocke
693,41,JRCartwright
693,42,JHGFauteux
693,43,DCAbbott
693,46,WJudson
695,36,RTaschereau
695,42,JHGFauteux
695,45,RMartland
695,47,RARitchie
696,40,CHLocke
696,45,RMartland
696,46,WJudson
696,47,RARitchie
697,34,PKerwin
697,40,CHLocke
697,41,JRCartwright
697,45,RMartland
697,46,WJudson
697,47,RARitchie
698,40,CHLocke
698,43,DCAbbott
698,45,RMartland
698,47,RARitchie
699,34,PKerwin
699,40,CHLocke
699,41,JRCartwright
699,46,WJudson
700,36,RTaschereau
700,41,JRCartwright
700,42,JHGFauteux
700,43,DCAbbott
701,34,PKerwin
701,41,JRCartwright
701,42,JHGFauteux
701,43,DCAbbott
702,36,RTaschereau
702,42,JHGFauteux
702,43,DCAbbott
702,45,RMartland
703,43,DCAbbott
705,36,RTaschereau
705,42,JHGFauteux
705,43,DCAbbott
705,45,RMartland
706,34,PKerwin
706,36,RTaschereau
706,43,DCAbbott
706,46,WJudson
707,34,PKerwin
707,41,JRCartwright
707,45,RMartland
707,47,RARitchie
708,36,RTaschereau
708,40,CHLocke
708,45,RMartland
708,47,RARitchie
709,36,RTaschereau
709,40,CHLocke
709,42,JHGFauteux
709,43,DCAbbott
710,36,RTaschereau
710,42,JHGFauteux
710,45,RMartland
710,47,RARitchie
711,34,PKerwin
711,41,JRCartwright
714,36,RTaschereau
714,41,JRCartwright
714,42,JHGFauteux
714,47,RARitchie
715,40,CHLocke
715,41,JRCartwright
715,45,RMartland
715,46,WJudson
716,34,PKerwin
716,40,CHLocke
716,41,JRCartwright
716,46,WJudson
717,34,PKerwin
717,40,CHLocke
717,45,RMartland
717,46,WJudson
718,40,CHLocke
718,42,JHGFauteux
718,43,DCAbbott
718,45,RMartland
719,40,CHLocke
719,41,JRCartwright
719,46,WJudson
719,47,RARitchie
720,34,PKerwin
720,40,CHLocke
720,41,JRCartwright
720,46,WJudson
722,34,PKerwin
722,41,JRCartwright
722,43,DCAbbott
722,46,WJudson
724,34,PKerwin
724,36,RTaschereau
724,46,WJudson
724,47,RARitchie
725,36,RTaschereau
725,40,CHLocke
725,43,DCAbbott
725,46,WJudson
726,40,CHLocke
726,41,JRCartwright
726,42,JHGFauteux
726,45,RMartland
727,40,CHLocke
727,45,RMartland
727,46,WJudson
727,47,RARitchie
728,34,PKerwin
728,40,CHLocke
728,46,WJudson
728,47,RARitchie
729,41,JRCartwright
729,42,JHGFauteux
729,45,RMartland
729,47,RARitchie
753,36,RTaschereau
753,40,CHLocke
753,43,DCAbbott
753,45,RMartland
754,34,PKerwin
754,40,CHLocke
754,41,JRCartwright
754,47,RARitchie
755,34,PKerwin
755,36,RTaschereau
755,41,JRCartwright
755,42,JHGFauteux
756,36,RTaschereau
756,40,CHLocke
756,43,DCAbbott
756,46,WJudson
757,36,RTaschereau
757,42,JHGFauteux
757,43,DCAbbott
